2025-06-10 07:54:49 | INFO   | binanceWebsocket.py::websocket_binance_price_listener() | Connecting to wss://fstream.binance.com/ws/solusdt@ticker
2025-06-10 07:56:29 | INFO   | main.py::main()                       | 🔴 Awaiting next event in queue from Binance event websocket...
2025-06-10 07:56:29 | INFO   | main.py::main()                       | 😱 Received new Binance event! Event: {'e': '24hrTicker', 'E': 1749513389042, 's': 'SOLUSDT', 'p': '8.8300', 'P': '5.804', 'w': '154.8193', 'c': '160.9600', 'Q': '0.86', 'o': '152.1300', 'h': '161.7000', 'l': '149.5000', 'v': '20932121.66', 'q': '3240696752.7431', 'O': 1749426960000, 'C': 1749513389036, 'F': 2379022389, 'L': 2381360842, 'n': 2338166}
2025-06-10 07:56:31 | INFO   | main.py::main()                       | 🔴 Awaiting next event in queue from Binance event websocket...
2025-06-10 07:56:31 | INFO   | main.py::main()                       | 😱 Received new Binance event! Event: {'e': '24hrTicker', 'E': 1749513390982, 's': 'SOLUSDT', 'p': '8.8300', 'P': '5.804', 'w': '154.8193', 'c': '160.9600', 'Q': '0.03', 'o': '152.1300', 'h': '161.7000', 'l': '149.5000', 'v': '20932185.15', 'q': '3240706972.4811', 'O': 1749426960000, 'C': 1749513390979, 'F': 2379022389, 'L': 2381360889, 'n': 2338213}
2025-06-10 07:56:33 | INFO   | main.py::main()                       | 🔴 Awaiting next event in queue from Binance event websocket...
2025-06-10 07:56:33 | INFO   | main.py::main()                       | 😱 Received new Binance event! Event: {'e': '24hrTicker', 'E': 1749513392889, 's': 'SOLUSDT', 'p': '8.8500', 'P': '5.817', 'w': '154.8194', 'c': '160.9800', 'Q': '0.23', 'o': '152.1300', 'h': '161.7000', 'l': '149.5000', 'v': '20932280.81', 'q': '3240722371.0420', 'O': 1749426960000, 'C': 1749513392885, 'F': 2379022389, 'L': 2381360931, 'n': 2338255}
2025-06-10 07:56:35 | INFO   | main.py::main()                       | 🔴 Awaiting next event in queue from Binance event websocket...
2025-06-10 07:56:35 | INFO   | main.py::main()                       | 😱 Received new Binance event! Event: {'e': '24hrTicker', 'E': 1749513395043, 's': 'SOLUSDT', 'p': '8.8400', 'P': '5.811', 'w': '154.8195', 'c': '160.9700', 'Q': '0.12', 'o': '152.1300', 'h': '161.7000', 'l': '149.5000', 'v': '20932725.70', 'q': '3240793985.0460', 'O': 1749426960000, 'C': 1749513395031, 'F': 2379022389, 'L': 2381360963, 'n': 2338287}
2025-06-10 07:56:37 | INFO   | main.py::main()                       | 🔴 Awaiting next event in queue from Binance event websocket...
2025-06-10 07:56:37 | INFO   | main.py::main()                       | 😱 Received new Binance event! Event: {'e': '24hrTicker', 'E': 1749513396997, 's': 'SOLUSDT', 'p': '8.8200', 'P': '5.798', 'w': '154.8195', 'c': '160.9500', 'Q': '0.11', 'o': '152.1300', 'h': '161.7000', 'l': '149.5000', 'v': '20932833.58', 'q': '3240811348.7269', 'O': 1749426960000, 'C': 1749513396992, 'F': 2379022389, 'L': 2381360992, 'n': 2338316}
2025-06-10 07:56:39 | INFO   | main.py::main()                       | 🔴 Awaiting next event in queue from Binance event websocket...
2025-06-10 07:56:39 | INFO   | main.py::main()                       | 😱 Received new Binance event! Event: {'e': '24hrTicker', 'E': 1749513398640, 's': 'SOLUSDT', 'p': '8.8000', 'P': '5.785', 'w': '154.8196', 'c': '160.9300', 'Q': '0.89', 'o': '152.1300', 'h': '161.7000', 'l': '149.5000', 'v': '20933105.48', 'q': '3240855105.7937', 'O': 1749426960000, 'C': 1749513398636, 'F': 2379022389, 'L': 2381361039, 'n': 2338363}
2025-06-10 07:56:41 | INFO   | main.py::main()                       | 🔴 Awaiting next event in queue from Binance event websocket...
2025-06-10 07:56:41 | INFO   | main.py::main()                       | 😱 Received new Binance event! Event: {'e': '24hrTicker', 'E': 1749513400783, 's': 'SOLUSDT', 'p': '8.7900', 'P': '5.778', 'w': '154.8196', 'c': '160.9200', 'Q': '0.14', 'o': '152.1300', 'h': '161.7000', 'l': '149.5000', 'v': '20933151.14', 'q': '3240862453.7535', 'O': 1749426960000, 'C': 1749513400778, 'F': 2379022389, 'L': 2381361052, 'n': 2338376}
2025-06-10 07:56:43 | INFO   | main.py::main()                       | 🔴 Awaiting next event in queue from Binance event websocket...
2025-06-10 07:56:43 | INFO   | main.py::main()                       | 😱 Received new Binance event! Event: {'e': '24hrTicker', 'E': 1749513402956, 's': 'SOLUSDT', 'p': '8.8100', 'P': '5.791', 'w': '154.8198', 'c': '160.9400', 'Q': '0.50', 'o': '152.1300', 'h': '161.7000', 'l': '149.5000', 'v': '20933702.93', 'q': '3240951253.8493', 'O': 1749426960000, 'C': 1749513402953, 'F': 2379022389, 'L': 2381361131, 'n': 2338455}
2025-06-10 07:56:45 | INFO   | main.py::main()                       | 🔴 Awaiting next event in queue from Binance event websocket...
2025-06-10 07:56:45 | INFO   | main.py::main()                       | 😱 Received new Binance event! Event: {'e': '24hrTicker', 'E': 1749513404644, 's': 'SOLUSDT', 'p': '8.8200', 'P': '5.798', 'w': '154.8199', 'c': '160.9500', 'Q': '0.80', 'o': '152.1300', 'h': '161.7000', 'l': '149.5000', 'v': '20934155.76', 'q': '3241024132.0258', 'O': 1749426960000, 'C': 1749513404640, 'F': 2379022389, 'L': 2381361186, 'n': 2338510}
2025-06-10 07:56:47 | INFO   | main.py::main()                       | 🔴 Awaiting next event in queue from Binance event websocket...
2025-06-10 07:56:47 | INFO   | main.py::main()                       | 😱 Received new Binance event! Event: {'e': '24hrTicker', 'E': 1749513406788, 's': 'SOLUSDT', 'p': '8.8200', 'P': '5.798', 'w': '154.8200', 'c': '160.9500', 'Q': '0.78', 'o': '152.1300', 'h': '161.7000', 'l': '149.5000', 'v': '20934386.62', 'q': '3241061288.9277', 'O': 1749426960000, 'C': 1749513406783, 'F': 2379022389, 'L': 2381361215, 'n': 2338539}
2025-06-10 07:56:49 | INFO   | main.py::main()                       | 🔴 Awaiting next event in queue from Binance event websocket...
2025-06-10 07:56:49 | INFO   | main.py::main()                       | 😱 Received new Binance event! Event: {'e': '24hrTicker', 'E': 1749513408758, 's': 'SOLUSDT', 'p': '8.8200', 'P': '5.798', 'w': '154.8200', 'c': '160.9500', 'Q': '0.10', 'o': '152.1300', 'h': '161.7000', 'l': '149.5000', 'v': '20934431.84', 'q': '3241068566.8261', 'O': 1749426960000, 'C': 1749513408754, 'F': 2379022389, 'L': 2381361226, 'n': 2338550}
2025-06-10 07:56:51 | INFO   | main.py::main()                       | 🔴 Awaiting next event in queue from Binance event websocket...
2025-06-10 07:56:51 | INFO   | main.py::main()                       | 😱 Received new Binance event! Event: {'e': '24hrTicker', 'E': 1749513410870, 's': 'SOLUSDT', 'p': '8.8000', 'P': '5.785', 'w': '154.8201', 'c': '160.9300', 'Q': '0.12', 'o': '152.1300', 'h': '161.7000', 'l': '149.5000', 'v': '20934742.04', 'q': '3241118489.3732', 'O': 1749426960000, 'C': 1749513410866, 'F': 2379022389, 'L': 2381361275, 'n': 2338599}
2025-06-10 07:56:53 | INFO   | main.py::main()                       | 🔴 Awaiting next event in queue from Binance event websocket...
2025-06-10 07:56:53 | INFO   | main.py::main()                       | 😱 Received new Binance event! Event: {'e': '24hrTicker', 'E': 1749513413059, 's': 'SOLUSDT', 'p': '8.7900', 'P': '5.778', 'w': '154.8201', 'c': '160.9200', 'Q': '1.29', 'o': '152.1300', 'h': '161.7000', 'l': '149.5000', 'v': '20934911.49', 'q': '3241145757.2726', 'O': 1749426960000, 'C': 1749513413055, 'F': 2379022389, 'L': 2381361285, 'n': 2338609}
2025-06-10 07:56:55 | INFO   | main.py::main()                       | 🔴 Awaiting next event in queue from Binance event websocket...
2025-06-10 07:56:55 | INFO   | main.py::main()                       | 😱 Received new Binance event! Event: {'e': '24hrTicker', 'E': 1749513414818, 's': 'SOLUSDT', 'p': '8.7900', 'P': '5.778', 'w': '154.8201', 'c': '160.9200', 'Q': '1.30', 'o': '152.1300', 'h': '161.7000', 'l': '149.5000', 'v': '20934914.12', 'q': '3241146180.4922', 'O': 1749426960000, 'C': 1749513414813, 'F': 2379022389, 'L': 2381361287, 'n': 2338611}
2025-06-10 07:56:57 | INFO   | main.py::main()                       | 🔴 Awaiting next event in queue from Binance event websocket...
2025-06-10 07:56:57 | INFO   | main.py::main()                       | 😱 Received new Binance event! Event: {'e': '24hrTicker', 'E': 1749513417064, 's': 'SOLUSDT', 'p': '8.7800', 'P': '5.771', 'w': '154.8202', 'c': '160.9100', 'Q': '9.28', 'o': '152.1300', 'h': '161.7000', 'l': '149.5000', 'v': '20935312.63', 'q': '3241210308.2383', 'O': 1749426960000, 'C': 1749513417056, 'F': 2379022389, 'L': 2381361341, 'n': 2338665}
2025-06-10 07:56:59 | INFO   | main.py::main()                       | 🔴 Awaiting next event in queue from Binance event websocket...
2025-06-10 07:56:59 | INFO   | main.py::main()                       | 😱 Received new Binance event! Event: {'e': '24hrTicker', 'E': 1749513418925, 's': 'SOLUSDT', 'p': '8.7600', 'P': '5.758', 'w': '154.8205', 'c': '160.8900', 'Q': '0.57', 'o': '152.1300', 'h': '161.7000', 'l': '149.5000', 'v': '20936290.90', 'q': '3241367711.6573', 'O': 1749426960000, 'C': 1749513418915, 'F': 2379022389, 'L': 2381361414, 'n': 2338738}
2025-06-10 07:57:01 | INFO   | main.py::main()                       | 🔴 Awaiting next event in queue from Binance event websocket...
2025-06-10 07:57:01 | INFO   | main.py::main()                       | 😱 Received new Binance event! Event: {'e': '24hrTicker', 'E': 1749513421007, 's': 'SOLUSDT', 'p': '8.6300', 'P': '5.668', 'w': '154.8215', 'c': '160.8900', 'Q': '0.11', 'o': '152.2600', 'h': '161.7000', 'l': '149.5000', 'v': '20928565.81', 'q': '3240192612.4886', 'O': 1749427020000, 'C': 1749513421001, 'F': 2379023392, 'L': 2381361430, 'n': 2337751}
2025-06-10 07:57:03 | INFO   | main.py::main()                       | 🔴 Awaiting next event in queue from Binance event websocket...
2025-06-10 07:57:03 | INFO   | main.py::main()                       | 😱 Received new Binance event! Event: {'e': '24hrTicker', 'E': 1749513423060, 's': 'SOLUSDT', 'p': '8.6400', 'P': '5.675', 'w': '154.8215', 'c': '160.9000', 'Q': '0.31', 'o': '152.2600', 'h': '161.7000', 'l': '149.5000', 'v': '20928577.82', 'q': '3240194544.8729', 'O': 1749427020000, 'C': 1749513423057, 'F': 2379023392, 'L': 2381361442, 'n': 2337763}
2025-06-10 07:57:05 | INFO   | main.py::main()                       | 🔴 Awaiting next event in queue from Binance event websocket...
2025-06-10 07:57:05 | INFO   | main.py::main()                       | 😱 Received new Binance event! Event: {'e': '24hrTicker', 'E': 1749513424524, 's': 'SOLUSDT', 'p': '8.6200', 'P': '5.661', 'w': '154.8218', 'c': '160.8800', 'Q': '11.18', 'o': '152.2600', 'h': '161.7000', 'l': '149.5000', 'v': '20929512.99', 'q': '3240345003.0309', 'O': 1749427020000, 'C': 1749513424521, 'F': 2379023392, 'L': 2381361486, 'n': 2337807}
2025-06-10 07:57:07 | INFO   | main.py::main()                       | 🔴 Awaiting next event in queue from Binance event websocket...
2025-06-10 07:57:07 | INFO   | main.py::main()                       | 😱 Received new Binance event! Event: {'e': '24hrTicker', 'E': 1749513426987, 's': 'SOLUSDT', 'p': '8.6200', 'P': '5.661', 'w': '154.8219', 'c': '160.8800', 'Q': '41.71', 'o': '152.2600', 'h': '161.7000', 'l': '149.5000', 'v': '20929697.25', 'q': '3240374647.0148', 'O': 1749427020000, 'C': 1749513426981, 'F': 2379023392, 'L': 2381361498, 'n': 2337819}
2025-06-10 07:57:09 | INFO   | main.py::main()                       | 🔴 Awaiting next event in queue from Binance event websocket...
2025-06-10 07:57:09 | INFO   | main.py::main()                       | 😱 Received new Binance event! Event: {'e': '24hrTicker', 'E': 1749513428879, 's': 'SOLUSDT', 'p': '8.6600', 'P': '5.688', 'w': '154.8221', 'c': '160.9200', 'Q': '5.70', 'o': '152.2600', 'h': '161.7000', 'l': '149.5000', 'v': '20930601.13', 'q': '3240520079.0553', 'O': 1749427020000, 'C': 1749513428874, 'F': 2379023392, 'L': 2381361599, 'n': 2337920}
2025-06-10 07:57:11 | INFO   | main.py::main()                       | 🔴 Awaiting next event in queue from Binance event websocket...
2025-06-10 07:57:11 | INFO   | main.py::main()                       | 😱 Received new Binance event! Event: {'e': '24hrTicker', 'E': 1749513430127, 's': 'SOLUSDT', 'p': '8.6600', 'P': '5.688', 'w': '154.8221', 'c': '160.9200', 'Q': '1.03', 'o': '152.2600', 'h': '161.7000', 'l': '149.5000', 'v': '20930609.22', 'q': '3240521380.9120', 'O': 1749427020000, 'C': 1749513430122, 'F': 2379023392, 'L': 2381361604, 'n': 2337925}
2025-06-10 07:57:13 | INFO   | main.py::main()                       | 🔴 Awaiting next event in queue from Binance event websocket...
2025-06-10 07:57:13 | INFO   | main.py::main()                       | 😱 Received new Binance event! Event: {'e': '24hrTicker', 'E': 1749513432748, 's': 'SOLUSDT', 'p': '8.6700', 'P': '5.694', 'w': '154.8221', 'c': '160.9300', 'Q': '0.07', 'o': '152.2600', 'h': '161.7000', 'l': '149.5000', 'v': '20930640.40', 'q': '3240526398.6132', 'O': 1749427020000, 'C': 1749513432743, 'F': 2379023392, 'L': 2381361612, 'n': 2337933}
2025-06-10 07:57:15 | INFO   | main.py::main()                       | 🔴 Awaiting next event in queue from Binance event websocket...
2025-06-10 07:57:15 | INFO   | main.py::main()                       | 😱 Received new Binance event! Event: {'e': '24hrTicker', 'E': 1749513435126, 's': 'SOLUSDT', 'p': '8.6200', 'P': '5.661', 'w': '154.8223', 'c': '160.8800', 'Q': '6.84', 'o': '152.2600', 'h': '161.7000', 'l': '149.5000', 'v': '20931064.36', 'q': '3240594615.4777', 'O': 1749427020000, 'C': 1749513435121, 'F': 2379023392, 'L': 2381361680, 'n': 2338001}
2025-06-10 07:57:17 | INFO   | main.py::main()                       | 🔴 Awaiting next event in queue from Binance event websocket...
2025-06-10 07:57:17 | INFO   | main.py::main()                       | 😱 Received new Binance event! Event: {'e': '24hrTicker', 'E': 1749513437107, 's': 'SOLUSDT', 'p': '8.6300', 'P': '5.668', 'w': '154.8223', 'c': '160.8900', 'Q': '0.10', 'o': '152.2600', 'h': '161.7000', 'l': '149.5000', 'v': '20931082.68', 'q': '3240597562.8170', 'O': 1749427020000, 'C': 1749513437102, 'F': 2379023392, 'L': 2381361688, 'n': 2338009}
2025-06-10 07:57:19 | INFO   | main.py::main()                       | 🔴 Awaiting next event in queue from Binance event websocket...
2025-06-10 07:57:19 | INFO   | main.py::main()                       | 😱 Received new Binance event! Event: {'e': '24hrTicker', 'E': 1749513438995, 's': 'SOLUSDT', 'p': '8.6200', 'P': '5.661', 'w': '154.8223', 'c': '160.8800', 'Q': '0.04', 'o': '152.2600', 'h': '161.7000', 'l': '149.5000', 'v': '20931108.20', 'q': '3240601668.7292', 'O': 1749427020000, 'C': 1749513438990, 'F': 2379023392, 'L': 2381361694, 'n': 2338015}
2025-06-10 07:57:21 | INFO   | main.py::main()                       | 🔴 Awaiting next event in queue from Binance event websocket...
2025-06-10 07:57:21 | INFO   | main.py::main()                       | 😱 Received new Binance event! Event: {'e': '24hrTicker', 'E': 1749513441051, 's': 'SOLUSDT', 'p': '8.6300', 'P': '5.668', 'w': '154.8223', 'c': '160.8900', 'Q': '14.95', 'o': '152.2600', 'h': '161.7000', 'l': '149.5000', 'v': '20931133.61', 'q': '3240605756.8423', 'O': 1749427020000, 'C': 1749513441049, 'F': 2379023392, 'L': 2381361709, 'n': 2338030}
2025-06-10 07:57:23 | INFO   | main.py::main()                       | 🔴 Awaiting next event in queue from Binance event websocket...
2025-06-10 07:57:23 | INFO   | main.py::main()                       | 😱 Received new Binance event! Event: {'e': '24hrTicker', 'E': 1749513442914, 's': 'SOLUSDT', 'p': '8.6200', 'P': '5.661', 'w': '154.8223', 'c': '160.8800', 'Q': '1.27', 'o': '152.2600', 'h': '161.7000', 'l': '149.5000', 'v': '20931169.44', 'q': '3240611521.1747', 'O': 1749427020000, 'C': 1749513442909, 'F': 2379023392, 'L': 2381361715, 'n': 2338036}
2025-06-10 07:57:25 | INFO   | main.py::main()                       | 🔴 Awaiting next event in queue from Binance event websocket...
2025-06-10 07:57:25 | INFO   | main.py::main()                       | 😱 Received new Binance event! Event: {'e': '24hrTicker', 'E': 1749513445007, 's': 'SOLUSDT', 'p': '8.6500', 'P': '5.681', 'w': '154.8230', 'c': '160.9100', 'Q': '0.04', 'o': '152.2600', 'h': '161.7000', 'l': '149.5000', 'v': '20933731.29', 'q': '3241023727.7527', 'O': 1749427020000, 'C': 1749513445003, 'F': 2379023392, 'L': 2381361845, 'n': 2338166}
2025-06-10 07:57:27 | INFO   | main.py::main()                       | 🔴 Awaiting next event in queue from Binance event websocket...
2025-06-10 07:57:27 | INFO   | main.py::main()                       | 😱 Received new Binance event! Event: {'e': '24hrTicker', 'E': 1749513446906, 's': 'SOLUSDT', 'p': '8.6400', 'P': '5.675', 'w': '154.8230', 'c': '160.9000', 'Q': '0.04', 'o': '152.2600', 'h': '161.7000', 'l': '149.5000', 'v': '20933757.97', 'q': '3241028020.7465', 'O': 1749427020000, 'C': 1749513446901, 'F': 2379023392, 'L': 2381361865, 'n': 2338186}
2025-06-10 07:57:29 | INFO   | main.py::main()                       | 🔴 Awaiting next event in queue from Binance event websocket...
2025-06-10 07:57:29 | INFO   | main.py::main()                       | 😱 Received new Binance event! Event: {'e': '24hrTicker', 'E': 1749513448909, 's': 'SOLUSDT', 'p': '8.6400', 'P': '5.675', 'w': '154.8230', 'c': '160.9000', 'Q': '1.20', 'o': '152.2600', 'h': '161.7000', 'l': '149.5000', 'v': '20933788.80', 'q': '3241032981.5829', 'O': 1749427020000, 'C': 1749513448904, 'F': 2379023392, 'L': 2381361871, 'n': 2338192}
2025-06-10 07:57:31 | INFO   | main.py::main()                       | 🔴 Awaiting next event in queue from Binance event websocket...
2025-06-10 07:57:31 | INFO   | main.py::main()                       | 😱 Received new Binance event! Event: {'e': '24hrTicker', 'E': 1749513450999, 's': 'SOLUSDT', 'p': '8.6400', 'P': '5.675', 'w': '154.8230', 'c': '160.9000', 'Q': '0.04', 'o': '152.2600', 'h': '161.7000', 'l': '149.5000', 'v': '20933796.18', 'q': '3241034169.0730', 'O': 1749427020000, 'C': 1749513450996, 'F': 2379023392, 'L': 2381361883, 'n': 2338204}
2025-06-10 07:57:33 | INFO   | main.py::main()                       | 🔴 Awaiting next event in queue from Binance event websocket...
2025-06-10 07:57:33 | INFO   | main.py::main()                       | 😱 Received new Binance event! Event: {'e': '24hrTicker', 'E': 1749513452909, 's': 'SOLUSDT', 'p': '8.6400', 'P': '5.675', 'w': '154.8231', 'c': '160.9000', 'Q': '0.04', 'o': '152.2600', 'h': '161.7000', 'l': '149.5000', 'v': '20933809.31', 'q': '3241036281.8209', 'O': 1749427020000, 'C': 1749513452905, 'F': 2379023392, 'L': 2381361889, 'n': 2338210}
2025-06-10 07:57:35 | INFO   | main.py::main()                       | 🔴 Awaiting next event in queue from Binance event websocket...
2025-06-10 07:57:35 | INFO   | main.py::main()                       | 😱 Received new Binance event! Event: {'e': '24hrTicker', 'E': 1749513455082, 's': 'SOLUSDT', 'p': '8.6300', 'P': '5.668', 'w': '154.8231', 'c': '160.8900', 'Q': '0.14', 'o': '152.2600', 'h': '161.7000', 'l': '149.5000', 'v': '20933963.19', 'q': '3241061041.2623', 'O': 1749427020000, 'C': 1749513455079, 'F': 2379023392, 'L': 2381361918, 'n': 2338239}
2025-06-10 07:57:37 | INFO   | main.py::main()                       | 🔴 Awaiting next event in queue from Binance event websocket...
2025-06-10 07:57:37 | INFO   | main.py::main()                       | 😱 Received new Binance event! Event: {'e': '24hrTicker', 'E': 1749513457135, 's': 'SOLUSDT', 'p': '8.6300', 'P': '5.668', 'w': '154.8232', 'c': '160.8900', 'Q': '1.32', 'o': '152.2600', 'h': '161.7000', 'l': '149.5000', 'v': '20934313.61', 'q': '3241117423.1243', 'O': 1749427020000, 'C': 1749513457132, 'F': 2379023392, 'L': 2381361953, 'n': 2338274}
2025-06-10 07:57:39 | INFO   | main.py::main()                       | 🔴 Awaiting next event in queue from Binance event websocket...
2025-06-10 07:57:39 | INFO   | main.py::main()                       | 😱 Received new Binance event! Event: {'e': '24hrTicker', 'E': 1749513458912, 's': 'SOLUSDT', 'p': '8.6300', 'P': '5.668', 'w': '154.8233', 'c': '160.8900', 'Q': '0.04', 'o': '152.2600', 'h': '161.7000', 'l': '149.5000', 'v': '20934547.21', 'q': '3241155008.8809', 'O': 1749427020000, 'C': 1749513458908, 'F': 2379023392, 'L': 2381361978, 'n': 2338299}
2025-06-10 07:57:41 | INFO   | main.py::main()                       | 🔴 Awaiting next event in queue from Binance event websocket...
2025-06-10 07:57:41 | INFO   | main.py::main()                       | 😱 Received new Binance event! Event: {'e': '24hrTicker', 'E': 1749513461031, 's': 'SOLUSDT', 'p': '8.6400', 'P': '5.675', 'w': '154.8234', 'c': '160.9000', 'Q': '0.17', 'o': '152.2600', 'h': '161.7000', 'l': '149.5000', 'v': '20934911.52', 'q': '3241213625.4269', 'O': 1749427020000, 'C': 1749513461026, 'F': 2379023392, 'L': 2381362021, 'n': 2338342}
2025-06-10 07:57:43 | INFO   | main.py::main()                       | 🔴 Awaiting next event in queue from Binance event websocket...
2025-06-10 07:57:43 | INFO   | main.py::main()                       | 😱 Received new Binance event! Event: {'e': '24hrTicker', 'E': 1749513463010, 's': 'SOLUSDT', 'p': '8.6400', 'P': '5.675', 'w': '154.8235', 'c': '160.9000', 'Q': '0.04', 'o': '152.2600', 'h': '161.7000', 'l': '149.5000', 'v': '20935268.03', 'q': '3241270993.9043', 'O': 1749427020000, 'C': 1749513463006, 'F': 2379023392, 'L': 2381362087, 'n': 2338408}
2025-06-10 07:57:45 | INFO   | main.py::main()                       | 🔴 Awaiting next event in queue from Binance event websocket...
2025-06-10 07:57:45 | INFO   | main.py::main()                       | 😱 Received new Binance event! Event: {'e': '24hrTicker', 'E': 1749513465137, 's': 'SOLUSDT', 'p': '8.6400', 'P': '5.675', 'w': '154.8235', 'c': '160.9000', 'Q': '2.00', 'o': '152.2600', 'h': '161.7000', 'l': '149.5000', 'v': '20935290.38', 'q': '3241274590.0286', 'O': 1749427020000, 'C': 1749513465133, 'F': 2379023392, 'L': 2381362105, 'n': 2338426}
2025-06-10 07:57:47 | INFO   | main.py::main()                       | 🔴 Awaiting next event in queue from Binance event websocket...
2025-06-10 07:57:47 | INFO   | main.py::main()                       | 😱 Received new Binance event! Event: {'e': '24hrTicker', 'E': 1749513466894, 's': 'SOLUSDT', 'p': '8.6400', 'P': '5.675', 'w': '154.8235', 'c': '160.9000', 'Q': '1.00', 'o': '152.2600', 'h': '161.7000', 'l': '149.5000', 'v': '20935292.41', 'q': '3241274916.6453', 'O': 1749427020000, 'C': 1749513466891, 'F': 2379023392, 'L': 2381362109, 'n': 2338430}
2025-06-10 07:57:49 | INFO   | main.py::main()                       | 🔴 Awaiting next event in queue from Binance event websocket...
2025-06-10 07:57:49 | INFO   | main.py::main()                       | 😱 Received new Binance event! Event: {'e': '24hrTicker', 'E': 1749513469027, 's': 'SOLUSDT', 'p': '8.6300', 'P': '5.668', 'w': '154.8235', 'c': '160.8900', 'Q': '0.13', 'o': '152.2600', 'h': '161.7000', 'l': '149.5000', 'v': '20935319.59', 'q': '3241279289.7908', 'O': 1749427020000, 'C': 1749513469023, 'F': 2379023392, 'L': 2381362119, 'n': 2338440}
2025-06-10 07:57:51 | INFO   | main.py::main()                       | 🔴 Awaiting next event in queue from Binance event websocket...
2025-06-10 07:57:51 | INFO   | main.py::main()                       | 😱 Received new Binance event! Event: {'e': '24hrTicker', 'E': 1749513470712, 's': 'SOLUSDT', 'p': '8.6300', 'P': '5.668', 'w': '154.8235', 'c': '160.8900', 'Q': '2.00', 'o': '152.2600', 'h': '161.7000', 'l': '149.5000', 'v': '20935402.67', 'q': '3241292656.5349', 'O': 1749427020000, 'C': 1749513470706, 'F': 2379023392, 'L': 2381362141, 'n': 2338462}
2025-06-10 07:57:53 | INFO   | main.py::main()                       | 🔴 Awaiting next event in queue from Binance event websocket...
2025-06-10 07:57:53 | INFO   | main.py::main()                       | 😱 Received new Binance event! Event: {'e': '24hrTicker', 'E': 1749513472923, 's': 'SOLUSDT', 'p': '8.6200', 'P': '5.661', 'w': '154.8235', 'c': '160.8800', 'Q': '0.98', 'o': '152.2600', 'h': '161.7000', 'l': '149.5000', 'v': '20935412.28', 'q': '3241294202.6140', 'O': 1749427020000, 'C': 1749513472920, 'F': 2379023392, 'L': 2381362148, 'n': 2338469}
2025-06-10 07:57:55 | INFO   | main.py::main()                       | 🔴 Awaiting next event in queue from Binance event websocket...
2025-06-10 07:57:55 | INFO   | main.py::main()                       | 😱 Received new Binance event! Event: {'e': '24hrTicker', 'E': 1749513475018, 's': 'SOLUSDT', 'p': '8.6200', 'P': '5.661', 'w': '154.8235', 'c': '160.8800', 'Q': '0.05', 'o': '152.2600', 'h': '161.7000', 'l': '149.5000', 'v': '20935417.52', 'q': '3241295045.6284', 'O': 1749427020000, 'C': 1749513475013, 'F': 2379023392, 'L': 2381362154, 'n': 2338475}
2025-06-10 07:57:57 | INFO   | main.py::main()                       | 🔴 Awaiting next event in queue from Binance event websocket...
2025-06-10 07:57:57 | INFO   | main.py::main()                       | 😱 Received new Binance event! Event: {'e': '24hrTicker', 'E': 1749513476992, 's': 'SOLUSDT', 'p': '8.6300', 'P': '5.668', 'w': '154.8235', 'c': '160.8900', 'Q': '6.21', 'o': '152.2600', 'h': '161.7000', 'l': '149.5000', 'v': '20935430.39', 'q': '3241297116.2165', 'O': 1749427020000, 'C': 1749513476986, 'F': 2379023392, 'L': 2381362157, 'n': 2338478}
2025-06-10 07:57:59 | INFO   | main.py::main()                       | 🔴 Awaiting next event in queue from Binance event websocket...
2025-06-10 07:57:59 | INFO   | main.py::main()                       | 😱 Received new Binance event! Event: {'e': '24hrTicker', 'E': 1749513479198, 's': 'SOLUSDT', 'p': '8.6000', 'P': '5.648', 'w': '154.8236', 'c': '160.8600', 'Q': '10.04', 'o': '152.2600', 'h': '161.7000', 'l': '149.5000', 'v': '20935801.63', 'q': '3241356840.2709', 'O': 1749427020000, 'C': 1749513479193, 'F': 2379023392, 'L': 2381362235, 'n': 2338556}
2025-06-10 07:58:01 | INFO   | main.py::main()                       | 🔴 Awaiting next event in queue from Binance event websocket...
2025-06-10 07:58:01 | INFO   | main.py::main()                       | 😱 Received new Binance event! Event: {'e': '24hrTicker', 'E': 1749513481101, 's': 'SOLUSDT', 'p': '8.5800', 'P': '5.633', 'w': '154.8246', 'c': '160.9000', 'Q': '0.04', 'o': '152.3200', 'h': '161.7000', 'l': '149.5000', 'v': '20930268.74', 'q': '3240520818.3823', 'O': 1749427080000, 'C': 1749513481097, 'F': 2379024210, 'L': 2381362314, 'n': 2337817}
2025-06-10 07:58:03 | INFO   | main.py::main()                       | 🔴 Awaiting next event in queue from Binance event websocket...
2025-06-10 07:58:03 | INFO   | main.py::main()                       | 😱 Received new Binance event! Event: {'e': '24hrTicker', 'E': 1749513483116, 's': 'SOLUSDT', 'p': '8.6100', 'P': '5.653', 'w': '154.8248', 'c': '160.9300', 'Q': '7.74', 'o': '152.3200', 'h': '161.7000', 'l': '149.5000', 'v': '20930765.30', 'q': '3240600718.6626', 'O': 1749427080000, 'C': 1749513483112, 'F': 2379024210, 'L': 2381362397, 'n': 2337900}
2025-06-10 07:58:05 | INFO   | main.py::main()                       | 🔴 Awaiting next event in queue from Binance event websocket...
